item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model_name,n_params
30,soap,b,There was soap in the bath.,b,The soap was in a lather.,match,pecher2006,lather,-11.867171621000546,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,b,There was spaghetti in the bowl.,a,The spaghetti was straight.,mismatch,pecher2006,straight,-10.888542876824738,EleutherAI/pythia-2.8b,2775208960
59,spaghetti,b,There was spaghetti in the bowl.,b,The spaghetti was curvy.,match,pecher2006,curvy,-15.916071134095663,EleutherAI/pythia-2.8b,2775208960
11,squid,b,There was squid in the pasta.,a,The squid was alive.,mismatch,pecher2006,alive,-7.967432764819714,EleutherAI/pythia-2.8b,2775208960
11,squid,b,There was squid in the pasta.,b,The squid was cooked.,match,pecher2006,cooked,-4.219146492071268,EleutherAI/pythia-2.8b,2775208960
5,staple,b,There was a staple in the article.,a,The staple was U-shaped.,mismatch,pecher2006,U-shaped,-20.660377626679285,EleutherAI/pythia-2.8b,2775208960
5,staple,b,There was a staple in the article.,b,The staple was clamped inward.,match,pecher2006,inward,-14.949435059161939,EleutherAI/pythia-2.8b,2775208960
26,sugar,b,There was sugar on the spoon.,a,The sugar was in a dispenser.,mismatch,pecher2006,dispenser,-13.18363279661324,EleutherAI/pythia-2.8b,2775208960
26,sugar,b,There was sugar on the spoon.,b,The sugar was in a heap.,match,pecher2006,heap,-10.350270179062166,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,b,There was a swiss knife in his hand.,a,The swiss knife was closed.,mismatch,pecher2006,closed,-10.211728532853167,EleutherAI/pythia-2.8b,2775208960
16,swiss knife,b,There was a swiss knife in his hand.,b,The swiss knife was open.,match,pecher2006,open,-7.274817977863566,EleutherAI/pythia-2.8b,2775208960
31,tape,b,There was tape on the box.,a,There tape was on a roll.,mismatch,pecher2006,on a roll,-15.05951084104323,EleutherAI/pythia-2.8b,2775208960
31,tape,b,There was tape on the box.,b,The tape was in a strip.,match,pecher2006,in a strip,-14.709057011049858,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,b,There was tinfoil in the garbage.,a,The tinfoil was rolled up.,mismatch,pecher2006,rolled up,-9.69716685210818,EleutherAI/pythia-2.8b,2775208960
27,tinfoil,b,There was tinfoil in the garbage.,b,The tinfoil was crumpled up.,match,pecher2006,crumpled up,-10.32976572084711,EleutherAI/pythia-2.8b,2775208960
60,tissue,b,There was a tissue in the trashcan.,a,The tissue was rectangular.,mismatch,pecher2006,rectangular,-14.577887869680106,EleutherAI/pythia-2.8b,2775208960
60,tissue,b,There was a tissue in the trashcan.,b,The tissue was balled up.,match,pecher2006,balled up,-12.961755978799317,EleutherAI/pythia-2.8b,2775208960
46,tomato,b,There was tomato on the pizza.,a,The tomato was whole.,mismatch,pecher2006,whole,-10.388374706205598,EleutherAI/pythia-2.8b,2775208960
46,tomato,b,There was tomato on the pizza.,b,The tomato was sliced.,match,pecher2006,sliced,-6.136691177469361,EleutherAI/pythia-2.8b,2775208960
51,towel,b,There was a towel on the rack.,a,The towel was crumpled.,mismatch,pecher2006,crumpled,-8.584610366226023,EleutherAI/pythia-2.8b,2775208960
51,towel,b,There was a towel on the rack.,b,The towel was hanging.,match,pecher2006,hanging,-8.583494558946969,EleutherAI/pythia-2.8b,2775208960
17,umbrella,b,There was an umbrella in her hand.,a,The umbrella was closed.,mismatch,pecher2006,closed,-7.147605841803227,EleutherAI/pythia-2.8b,2775208960
17,umbrella,b,There was an umbrella in her hand.,b,The umbrella was open.,match,pecher2006,open,-5.433097025757689,EleutherAI/pythia-2.8b,2775208960
24,walnut,b,There was walnut on the brownie.,a,The walnut was whole.,mismatch,pecher2006,whole,-8.516529966584008,EleutherAI/pythia-2.8b,2775208960
24,walnut,b,There was walnut on the brownie.,b,The walnut was chopped.,match,pecher2006,chopped,-8.006093727974953,EleutherAI/pythia-2.8b,2775208960
52,watermelon,b,There was watermelon in the bowl.,a,The watermelon was whole.,mismatch,pecher2006,whole,-9.769565229523847,EleutherAI/pythia-2.8b,2775208960
52,watermelon,b,There was watermelon in the bowl.,b,The watermelon was sliced.,match,pecher2006,sliced,-6.4437950948538125,EleutherAI/pythia-2.8b,2775208960
6,wheat,b,There was wheat in the mill.,a,The wheat was in stalks.,mismatch,pecher2006,stalks,-13.048768119070798,EleutherAI/pythia-2.8b,2775208960
6,wheat,b,There was wheat in the mill.,b,The wheat was in grains.,match,pecher2006,grains,-13.443021121231615,EleutherAI/pythia-2.8b,2775208960
34,wool,b,There was wool in the sweater.,a,The wool was in a ball.,mismatch,pecher2006,in a ball,-14.211520814762768,EleutherAI/pythia-2.8b,2775208960
34,wool,b,There was wool in the sweater.,b,The wool was knitted.,match,pecher2006,knitted,-8.562362714976711,EleutherAI/pythia-2.8b,2775208960
25,zodiac,b,There was a zodiac in the garage.,a,The zodiac was deflated.,mismatch,pecher2006,deflated,-14.279100409743211,EleutherAI/pythia-2.8b,2775208960
25,zodiac,b,There was a zodiac in the garage.,b,The zodiac was inflated.,match,pecher2006,inflated,-14.11348930015114,EleutherAI/pythia-2.8b,2775208960
