item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,log_prob,model_name,n_params
60,tissue,b,There was a tissue in the trashcan.,b,The tissue was balled up.,match,pecher2006,-2.443088766719614,EleutherAI/pythia-2.8b,2775208960
46,tomato,b,There was tomato on the pizza.,a,The tomato was whole.,mismatch,pecher2006,-3.197552704811096,EleutherAI/pythia-2.8b,2775208960
46,tomato,b,There was tomato on the pizza.,b,The tomato was sliced.,match,pecher2006,-2.898278868198395,EleutherAI/pythia-2.8b,2775208960
51,towel,b,There was a towel on the rack.,a,The towel was crumpled.,mismatch,pecher2006,-1.8419579896227722,EleutherAI/pythia-2.8b,2775208960
51,towel,b,There was a towel on the rack.,b,The towel was hanging.,match,pecher2006,-3.248893702030182,EleutherAI/pythia-2.8b,2775208960
17,umbrella,b,There was an umbrella in her hand.,a,The umbrella was closed.,mismatch,pecher2006,-2.4037376165390016,EleutherAI/pythia-2.8b,2775208960
17,umbrella,b,There was an umbrella in her hand.,b,The umbrella was open.,match,pecher2006,-2.1753541350364687,EleutherAI/pythia-2.8b,2775208960
24,walnut,b,There was walnut on the brownie.,a,The walnut was whole.,mismatch,pecher2006,-2.4670401016871133,EleutherAI/pythia-2.8b,2775208960
24,walnut,b,There was walnut on the brownie.,b,The walnut was chopped.,match,pecher2006,-2.6382497549057007,EleutherAI/pythia-2.8b,2775208960
52,watermelon,b,There was watermelon in the bowl.,a,The watermelon was whole.,mismatch,pecher2006,-2.330094135055939,EleutherAI/pythia-2.8b,2775208960
52,watermelon,b,There was watermelon in the bowl.,b,The watermelon was sliced.,match,pecher2006,-2.1429985525707402,EleutherAI/pythia-2.8b,2775208960
6,wheat,b,There was wheat in the mill.,a,The wheat was in stalks.,mismatch,pecher2006,-2.799691343896224,EleutherAI/pythia-2.8b,2775208960
6,wheat,b,There was wheat in the mill.,b,The wheat was in grains.,match,pecher2006,-3.293711910645167,EleutherAI/pythia-2.8b,2775208960
34,wool,b,There was wool in the sweater.,a,The wool was in a ball.,mismatch,pecher2006,-2.5615689754486084,EleutherAI/pythia-2.8b,2775208960
34,wool,b,There was wool in the sweater.,b,The wool was knitted.,match,pecher2006,-2.3935740292072296,EleutherAI/pythia-2.8b,2775208960
25,zodiac,b,There was a zodiac in the garage.,a,The zodiac was deflated.,mismatch,pecher2006,-2.1891066528478405,EleutherAI/pythia-2.8b,2775208960
25,zodiac,b,There was a zodiac in the garage.,b,The zodiac was inflated.,match,pecher2006,-2.569047734523857,EleutherAI/pythia-2.8b,2775208960
