item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model,checkpoint,n_params
45,sailboat,b,There was a sailboat on the lake.,b,The sailboat's sails were up.,match,pecher2006,up,-15.989681056184542,EleutherAI/pythia-1.4b,8,1414647808
3,scarf,b,There was a scarf on the floor.,a,The scarf was hanging.,mismatch,pecher2006,hanging,-17.065275743033965,EleutherAI/pythia-1.4b,8,1414647808
3,scarf,b,There was a scarf on the floor.,b,The scarf was crumpled.,match,pecher2006,crumpled,-49.816417619140964,EleutherAI/pythia-1.4b,8,1414647808
58,shirt,b,There was a shirt on the shelf.,a,The shirt was hanging.,mismatch,pecher2006,hanging,-17.162857269553573,EleutherAI/pythia-1.4b,8,1414647808
58,shirt,b,There was a shirt on the shelf.,b,The shirt was folded.,match,pecher2006,folded,-16.81052679969511,EleutherAI/pythia-1.4b,8,1414647808
4,shoelace,b,There was a shoelace in the sneaker.,a,The shoelace was coiled.,mismatch,pecher2006,coiled,-33.38614996027305,EleutherAI/pythia-1.4b,8,1414647808
4,shoelace,b,There was a shoelace in the sneaker.,b,The shoelace was tied.,match,pecher2006,tied,-15.18730630789861,EleutherAI/pythia-1.4b,8,1414647808
30,soap,b,There was soap in the bath.,a,The soap was in a bar.,mismatch,pecher2006,bar,-15.399552231380161,EleutherAI/pythia-1.4b,8,1414647808
30,soap,b,There was soap in the bath.,b,The soap was in a lather.,match,pecher2006,lather,-32.3174663331429,EleutherAI/pythia-1.4b,8,1414647808
59,spaghetti,b,There was spaghetti in the bowl.,a,The spaghetti was straight.,mismatch,pecher2006,straight,-15.16071921379526,EleutherAI/pythia-1.4b,8,1414647808
59,spaghetti,b,There was spaghetti in the bowl.,b,The spaghetti was curvy.,match,pecher2006,curvy,-29.100422172460394,EleutherAI/pythia-1.4b,8,1414647808
11,squid,b,There was squid in the pasta.,a,The squid was alive.,mismatch,pecher2006,alive,-14.98251904646401,EleutherAI/pythia-1.4b,8,1414647808
11,squid,b,There was squid in the pasta.,b,The squid was cooked.,match,pecher2006,cooked,-17.926043317795745,EleutherAI/pythia-1.4b,8,1414647808
5,staple,b,There was a staple in the article.,a,The staple was U-shaped.,mismatch,pecher2006,U-shaped,-45.09581302683655,EleutherAI/pythia-1.4b,8,1414647808
5,staple,b,There was a staple in the article.,b,The staple was clamped inward.,match,pecher2006,inward,-16.117528873573416,EleutherAI/pythia-1.4b,8,1414647808
26,sugar,b,There was sugar on the spoon.,a,The sugar was in a dispenser.,mismatch,pecher2006,dispenser,-32.255819437151615,EleutherAI/pythia-1.4b,8,1414647808
26,sugar,b,There was sugar on the spoon.,b,The sugar was in a heap.,match,pecher2006,heap,-14.907164482478418,EleutherAI/pythia-1.4b,8,1414647808
16,swiss knife,b,There was a swiss knife in his hand.,a,The swiss knife was closed.,mismatch,pecher2006,closed,-14.780469701106929,EleutherAI/pythia-1.4b,8,1414647808
16,swiss knife,b,There was a swiss knife in his hand.,b,The swiss knife was open.,match,pecher2006,open,-15.179230001027914,EleutherAI/pythia-1.4b,8,1414647808
31,tape,b,There was tape on the box.,a,There tape was on a roll.,mismatch,pecher2006,on a roll,-45.75038174768358,EleutherAI/pythia-1.4b,8,1414647808
31,tape,b,There was tape on the box.,b,The tape was in a strip.,match,pecher2006,in a strip,-42.80930510395976,EleutherAI/pythia-1.4b,8,1414647808
27,tinfoil,b,There was tinfoil in the garbage.,a,The tinfoil was rolled up.,mismatch,pecher2006,rolled up,-32.72713447151404,EleutherAI/pythia-1.4b,8,1414647808
27,tinfoil,b,There was tinfoil in the garbage.,b,The tinfoil was crumpled up.,match,pecher2006,crumpled up,-66.16236966095308,EleutherAI/pythia-1.4b,8,1414647808
60,tissue,b,There was a tissue in the trashcan.,a,The tissue was rectangular.,mismatch,pecher2006,rectangular,-16.576034572862184,EleutherAI/pythia-1.4b,8,1414647808
60,tissue,b,There was a tissue in the trashcan.,b,The tissue was balled up.,match,pecher2006,balled up,-48.54848450116087,EleutherAI/pythia-1.4b,8,1414647808
46,tomato,b,There was tomato on the pizza.,a,The tomato was whole.,mismatch,pecher2006,whole,-16.457557773737484,EleutherAI/pythia-1.4b,8,1414647808
46,tomato,b,There was tomato on the pizza.,b,The tomato was sliced.,match,pecher2006,sliced,-14.91742699169352,EleutherAI/pythia-1.4b,8,1414647808
51,towel,b,There was a towel on the rack.,a,The towel was crumpled.,mismatch,pecher2006,crumpled,-49.17113320163222,EleutherAI/pythia-1.4b,8,1414647808
51,towel,b,There was a towel on the rack.,b,The towel was hanging.,match,pecher2006,hanging,-17.295421495223238,EleutherAI/pythia-1.4b,8,1414647808
17,umbrella,b,There was an umbrella in her hand.,a,The umbrella was closed.,mismatch,pecher2006,closed,-14.487950643061787,EleutherAI/pythia-1.4b,8,1414647808
17,umbrella,b,There was an umbrella in her hand.,b,The umbrella was open.,match,pecher2006,open,-14.798281675388786,EleutherAI/pythia-1.4b,8,1414647808
24,walnut,b,There was walnut on the brownie.,a,The walnut was whole.,mismatch,pecher2006,whole,-16.844279376626364,EleutherAI/pythia-1.4b,8,1414647808
24,walnut,b,There was walnut on the brownie.,b,The walnut was chopped.,match,pecher2006,chopped,-14.8562658539221,EleutherAI/pythia-1.4b,8,1414647808
52,watermelon,b,There was watermelon in the bowl.,a,The watermelon was whole.,mismatch,pecher2006,whole,-15.681950438427137,EleutherAI/pythia-1.4b,8,1414647808
52,watermelon,b,There was watermelon in the bowl.,b,The watermelon was sliced.,match,pecher2006,sliced,-14.544047247342025,EleutherAI/pythia-1.4b,8,1414647808
6,wheat,b,There was wheat in the mill.,a,The wheat was in stalks.,mismatch,pecher2006,stalks,-31.529884824449145,EleutherAI/pythia-1.4b,8,1414647808
6,wheat,b,There was wheat in the mill.,b,The wheat was in grains.,match,pecher2006,grains,-16.561645824899397,EleutherAI/pythia-1.4b,8,1414647808
34,wool,b,There was wool in the sweater.,a,The wool was in a ball.,mismatch,pecher2006,in a ball,-42.28222914561695,EleutherAI/pythia-1.4b,8,1414647808
34,wool,b,There was wool in the sweater.,b,The wool was knitted.,match,pecher2006,knitted,-31.620829225241945,EleutherAI/pythia-1.4b,8,1414647808
25,zodiac,b,There was a zodiac in the garage.,a,The zodiac was deflated.,mismatch,pecher2006,deflated,-33.047311178104245,EleutherAI/pythia-1.4b,8,1414647808
25,zodiac,b,There was a zodiac in the garage.,b,The zodiac was inflated.,match,pecher2006,inflated,-15.06518217578609,EleutherAI/pythia-1.4b,8,1414647808
